NAME,ARCHITECTURE,ARCHITECTURE_FULL_NAME,FAMILY,DEVICE,PACKAGE,SPEED,TEMPERATURE_GRADE_LETTER,REVISION
xcvu095-ffva2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffva2104,-2,I,
xcvu095-ffva2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffva2104,-3,E,
xcvu095-ffvb1760-1-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-1,I,
xcvu095-ffvb1760-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-1H,E,
xcvu095-ffvb1760-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-1HV,E,
xcvu095-ffvb1760-2-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-2,E,
xcvu095-ffvb1760-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-2,I,
xcvu095-ffvb1760-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb1760,-3,E,
xcvu095-ffvb2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-1,I,
xcvu095-ffvb2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-1H,E,
xcvu095-ffvb2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-1HV,E,
xcvu095-ffvb2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-2,E,
xcvu095-ffvb2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-2,I,
xcvu095-ffvb2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvb2104,-3,E,
xcvu095-ffvc1517-1-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-1,I,
xcvu095-ffvc1517-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-1H,E,
xcvu095-ffvc1517-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-1HV,E,
xcvu095-ffvc1517-2-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-2,E,
xcvu095-ffvc1517-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-2,I,
xcvu095-ffvc1517-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc1517,-3,E,
xcvu095-ffvc2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-1,I,
xcvu095-ffvc2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-1H,E,
xcvu095-ffvc2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-1HV,E,
xcvu095-ffvc2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-2,E,
xcvu095-ffvc2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-2,I,
xcvu095-ffvc2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvc2104,-3,E,
xcvu095-ffvd1517-1-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-1,I,
xcvu095-ffvd1517-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-1H,E,
xcvu095-ffvd1517-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-1HV,E,
xcvu095-ffvd1517-2-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-2,E,
xcvu095-ffvd1517-2-i,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-2,I,
xcvu095-ffvd1517-3-e,virtexu,Virtex UltraScale,virtexu,xcvu095,ffvd1517,-3,E,
xcvu125-flva2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-1,I,
xcvu125-flva2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-1H,E,
xcvu125-flva2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-1HV,E,
xcvu125-flva2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-2,E,
xcvu125-flva2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-2,I,
xcvu125-flva2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flva2104,-3,E,
xcvu125-flvb1760-1-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-1,I,
xcvu125-flvb1760-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-1H,E,
xcvu125-flvb1760-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-1HV,E,
xcvu125-flvb1760-2-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-2,E,
xcvu125-flvb1760-2-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-2,I,
xcvu125-flvb1760-3-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb1760,-3,E,
xcvu125-flvb2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-1,I,
xcvu125-flvb2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-1H,E,
xcvu125-flvb2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-1HV,E,
xcvu125-flvb2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-2,E,
xcvu125-flvb2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-2,I,
xcvu125-flvb2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvb2104,-3,E,
xcvu125-flvc2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-1,I,
xcvu125-flvc2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-1H,E,
xcvu125-flvc2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-1HV,E,
xcvu125-flvc2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-2,E,
xcvu125-flvc2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-2,I,
xcvu125-flvc2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvc2104,-3,E,
xcvu125-flvd1517-1-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-1,I,
xcvu125-flvd1517-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-1H,E,
xcvu125-flvd1517-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-1HV,E,
xcvu125-flvd1517-2-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-2,E,
xcvu125-flvd1517-2-i,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-2,I,
xcvu125-flvd1517-3-e,virtexu,Virtex UltraScale,virtexu,xcvu125,flvd1517,-3,E,
xcvu160-flgb2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-1,I,
xcvu160-flgb2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-1H,E,
xcvu160-flgb2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-1HV,E,
xcvu160-flgb2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-2,E,
xcvu160-flgb2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-2,I,
xcvu160-flgb2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgb2104,-3,E,
xcvu160-flgc2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-1,I,
xcvu160-flgc2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-1H,E,
xcvu160-flgc2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-1HV,E,
xcvu160-flgc2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-2,E,
xcvu160-flgc2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-2,I,
xcvu160-flgc2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu160,flgc2104,-3,E,
xcvu190-flga2577-1-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-1,I,
xcvu190-flga2577-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-1H,E,
xcvu190-flga2577-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-1HV,E,
xcvu190-flga2577-2-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-2,E,
xcvu190-flga2577-2-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-2,I,
xcvu190-flga2577-3-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flga2577,-3,E,
xcvu190-flgb2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-1,I,
xcvu190-flgb2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-1H,E,
xcvu190-flgb2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-1HV,E,
xcvu190-flgb2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-2,E,
xcvu190-flgb2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-2,I,
xcvu190-flgb2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgb2104,-3,E,
xcvu190-flgc2104-1-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-1,I,
xcvu190-flgc2104-1H-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-1H,E,
xcvu190-flgc2104-1HV-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-1HV,E,
xcvu190-flgc2104-2-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-2,E,
xcvu190-flgc2104-2-i,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-2,I,
xcvu190-flgc2104-3-e,virtexu,Virtex UltraScale,virtexu,xcvu190,flgc2104,-3,E,
xcvu440-flga2892-1-c,virtexu,Virtex UltraScale,virtexu,xcvu440,flga2892,-1,C,
xcvu440-flga2892-1-i,virtexu,Virtex UltraScale,virtexu,xcvu440,flga2892,-1,I,
xcvu440-flga2892-2-e,virtexu,Virtex UltraScale,virtexu,xcvu440,flga2892,-2,E,
xcvu440-flga2892-2-i,virtexu,Virtex UltraScale,virtexu,xcvu440,flga2892,-2,I,
xcvu440-flga2892-3-e,virtexu,Virtex UltraScale,virtexu,xcvu440,flga2892,-3,E,
xcvu440-flgb2377-1-c,virtexu,Virtex UltraScale,virtexu,xcvu440,flgb2377,-1,C,
xcvu440-flgb2377-1-i,virtexu,Virtex UltraScale,virtexu,xcvu440,flgb2377,-1,I,
xcvu440-flgb2377-2-e,virtexu,Virtex UltraScale,virtexu,xcvu440,flgb2377,-2,E,
xcvu440-flgb2377-2-i,virtexu,Virtex UltraScale,virtexu,xcvu440,flgb2377,-2,I,
xcvu440-flgb2377-3-e,virtexu,Virtex UltraScale,virtexu,xcvu440,flgb2377,-3,E,
xczu21dr-ffvd1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-1,E,
xczu21dr-ffvd1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-1,I,
xczu21dr-ffvd1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-1L,I,
xczu21dr-ffvd1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-1LV,I,
xczu21dr-ffvd1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-2,E,
xczu21dr-ffvd1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-2,I,
xczu21dr-ffvd1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-2L,E,
xczu21dr-ffvd1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-2LV,E,
xczu21dr-ffvd1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu21dr,ffvd1156,-2LVI,I,
xczu25dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-1,E,
xczu25dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-1,I,
xczu25dr-ffve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-1L,I,
xczu25dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-1LV,I,
xczu25dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-2,E,
xczu25dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-2,I,
xczu25dr-ffve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-2L,E,
xczu25dr-ffve1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-2LV,E,
xczu25dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffve1156,-2LVI,I,
xczu25dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-1,E,
xczu25dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-1,I,
xczu25dr-ffvg1517-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-1L,I,
xczu25dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-1LV,I,
xczu25dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-2,E,
xczu25dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-2,I,
xczu25dr-ffvg1517-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-2L,E,
xczu25dr-ffvg1517-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-2LV,E,
xczu25dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,ffvg1517,-2LVI,I,
xczu25dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-1,E,
xczu25dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-1,I,
xczu25dr-fsve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-1L,I,
xczu25dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-1LV,I,
xczu25dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-2,E,
xczu25dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-2,I,
xczu25dr-fsve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-2L,E,
xczu25dr-fsve1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-2LV,E,
xczu25dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsve1156,-2LVI,I,
xczu25dr-fsvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-1,E,
xczu25dr-fsvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-1,I,
xczu25dr-fsvg1517-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-1L,I,
xczu25dr-fsvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-1LV,I,
xczu25dr-fsvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-2,E,
xczu25dr-fsvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-2,I,
xczu25dr-fsvg1517-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-2L,E,
xczu25dr-fsvg1517-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-2LV,E,
xczu25dr-fsvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu25dr,fsvg1517,-2LVI,I,
xczu27dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-1,E,
xczu27dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-1,I,
xczu27dr-ffve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-1L,I,
xczu27dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-1LV,I,
xczu27dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-2,E,
xczu27dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-2,I,
xczu27dr-ffve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-2L,E,
xczu27dr-ffve1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-2LV,E,
xczu27dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffve1156,-2LVI,I,
xczu27dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-1,E,
xczu27dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-1,I,
xczu27dr-ffvg1517-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-1L,I,
xczu27dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-1LV,I,
xczu27dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-2,E,
xczu27dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-2,I,
xczu27dr-ffvg1517-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-2L,E,
xczu27dr-ffvg1517-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-2LV,E,
xczu27dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,ffvg1517,-2LVI,I,
xczu27dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-1,E,
xczu27dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-1,I,
xczu27dr-fsve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-1L,I,
xczu27dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-1LV,I,
xczu27dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-2,E,
xczu27dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-2,I,
xczu27dr-fsve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-2L,E,
xczu27dr-fsve1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-2LV,E,
xczu27dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsve1156,-2LVI,I,
xczu27dr-fsvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-1,E,
xczu27dr-fsvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-1,I,
xczu27dr-fsvg1517-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-1L,I,
xczu27dr-fsvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-1LV,I,
xczu27dr-fsvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-2,E,
xczu27dr-fsvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-2,I,
xczu27dr-fsvg1517-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-2L,E,
xczu27dr-fsvg1517-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-2LV,E,
xczu27dr-fsvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu27dr,fsvg1517,-2LVI,I,
xczu28dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-1,E,
xczu28dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-1,I,
xczu28dr-ffve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-1L,I,
xczu28dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-1LV,I,
xczu28dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-2,E,
xczu28dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-2,I,
xczu28dr-ffve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-2L,E,
xczu28dr-ffve1156-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-2LV,E,
xczu28dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffve1156,-2LVI,I,
xczu28dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-1,E,
xczu28dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-1,I,
xczu28dr-ffvg1517-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-1L,I,
xczu28dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-1LV,I,
xczu28dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-2,E,
xczu28dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-2,I,
xczu28dr-ffvg1517-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-2L,E,
xczu28dr-ffvg1517-2LV-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-2LV,E,
xczu28dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,ffvg1517,-2LVI,I,
xczu28dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-1,E,
xczu28dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-1,I,
xczu28dr-fsve1156-1L-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-1L,I,
xczu28dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-1LV,I,
xczu28dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-2,E,
xczu28dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-2,I,
xczu28dr-fsve1156-2L-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplusRFSOC,xczu28dr,fsve1156,-2L,E,
